time,heading_ang,pos_x,pos_y,vel_x,vel_y,accel_x,accel_y
0,45,132,360,282.842712474619,282.84271247461896,0,10
0.004,44.99594829008488,119,376,282.842712474619,282.80271247461894,0,10
0.011,44.98885641881003,121,378,282.842712474619,282.73271247461895,0,10
0.013,44.98682984747925,121,378,282.842712474619,282.71271247461897,0,10
0.02,44.97973571922593,123,380,282.842712474619,282.642712474619,0,10
0.023,44.9766948410435,124,381,282.842712474619,282.61271247461895,0,10
0.03,44.96959820419439,126,383,282.842712474619,282.54271247461895,0,10
0.033,44.96655625070958,127,384,282.842712474619,282.512712474619,0,10
0.038,44.96148561118515,128,385,282.842712474619,282.46271247461897,0,10
0.044,44.95539966042881,130,387,282.842712474619,282.40271247461897,0,10
0.047,44.95235620088255,131,388,282.842712474619,282.37271247461894,0,10
0.053,44.946268313282935,132,389,282.842712474619,282.312712474619,0,10
0.056,44.943223885161196,133,390,282.842712474619,282.28271247461896,0,10
0.062,44.937134060102984,135,392,282.842712474619,282.22271247461896,0,10
0.064,44.93510383132356,136,393,282.842712474619,282.202712474619,0,10
0.07,44.92901228356339,137,394,282.842712474619,282.142712474619,0,10
0.072,44.92698148046894,138,395,282.842712474619,282.12271247461894,0,10
0.078,44.92088820952065,140,397,282.842712474619,282.062712474619,0,10
0.081,44.91784108929729,140,397,282.842712474619,282.03271247461896,0,10
0.087,44.91174587918124,142,399,282.842712474619,281.97271247461896,0,10
0.089,44.909713855129326,143,400,282.842712474619,281.952712474619,0,10
0.094,44.90463316633289,144,401,282.842712474619,281.90271247461897,0,10
0.096,44.902600639321086,145,402,282.842712474619,281.882712474619,0,10
0.102,44.896502195891465,146,403,282.842712474619,281.822712474619,0,10
0.104,44.89446909391643,147,404,282.842712474619,281.80271247461894,0,10
0.11,44.888368925354065,149,406,282.842712474619,281.74271247461894,0,10
0.113,44.88531835577675,149,406,282.842712474619,281.71271247461897,0,10
0.119,44.87921624585893,151,408,282.842712474619,281.65271247461897,0,10
0.121,44.87718192154898,152,409,282.842712474619,281.632712474619,0,10
0.127,44.87107808546535,153,410,282.842712474619,281.572712474619,0,10
0.129,44.86904318568577,154,411,282.842712474619,281.55271247461894,0,10
0.135,44.862937622950184,156,413,282.842712474619,281.49271247461894,0,10
0.138,44.85988435585898,157,413,282.842712474619,281.46271247461897,0,10
0.144,44.85377685005885,158,415,282.842712474619,281.40271247461897,0,10
0.147,44.850722611281554,159,416,282.842712474619,281.37271247461894,0,10
0.154,44.84359479421654,161,418,282.842712474619,281.30271247461894,0,10
0.157,44.84053947542724,162,419,282.842712474619,281.27271247461897,0,10
0.162,44.83544655725562,163,420,282.842712474619,281.22271247461896,0,10
0.169,44.82831495915163,165,422,282.842712474619,281.15271247461897,0,10
0.172,44.82525801963223,166,423,282.842712474619,281.12271247461894,0,10
0.179,44.8181238997279,168,425,282.842712474619,281.05271247461894,0,10
0.182,44.81506587924703,169,426,282.842712474619,281.02271247461897,0,10
0.187,44.80996845762315,170,427,282.842712474619,280.97271247461896,0,10
0.195,44.80181070853557,173,429,282.842712474619,280.892712474619,0,10
