time,heading_ang,pos_x,pos_y,vel_x,vel_y,accel_x,accel_y
0,69,82,160,143.34717981812014,373.4321705988807,0,500
0.002,68.948547498624,73,170,143.34717981812014,372.4321705988807,0,500
0.008,68.79273621125806,74,172,143.34717981812014,369.4321705988807,0,500
0.013,68.66120333324749,73,175,143.34717981812014,366.9321705988807,0,500
0.016,68.58153445666322,74,176,143.34717981812014,365.4321705988807,0,500
0.022,68.42048438015735,75,179,143.34717981812014,362.4321705988807,0,500
0.025,68.33909151389092,75,180,143.34717981812014,360.9321705988807,0,500
0.032,68.14688375099176,76,182,143.34717981812014,357.4321705988807,0,500
0.035,68.06351248442817,77,183,143.34717981812014,355.9321705988807,0,500
0.041,67.8949431742906,77,185,143.34717981812014,352.9321705988807,0,500
0.044,67.80973247973786,78,186,143.34717981812014,351.4321705988807,0,500
0.05,67.6374267663445,79,189,143.34717981812014,348.4321705988807,0,500
0.056,67.46256464267518,80,191,143.34717981812014,345.4321705988807,0,500
0.06,67.34454306385523,80,192,143.34717981812014,343.4321705988807,0,500
0.066,67.16529958564949,81,194,143.34717981812014,340.4321705988807,0,500
0.068,67.10495379585863,81,195,143.34717981812014,339.4321705988807,0,500
0.073,66.95276115562895,82,196,143.34717981812014,336.9321705988807,0,500
0.076,66.86052402944578,82,197,143.34717981812014,335.4321705988807,0,500
0.082,66.6739416860239,83,199,143.34717981812014,332.4321705988807,0,500
0.084,66.61111474928255,84,200,143.34717981812014,331.4321705988807,0,500
0.09,66.42070356133344,84,202,143.34717981812014,328.4321705988807,0,500
0.092,66.35658197319732,85,203,143.34717981812014,327.4321705988807,0,500
0.099,66.1295458059612,86,205,143.34717981812014,323.9321705988807,0,500
0.102,66.03098335824295,86,206,143.34717981812014,322.4321705988807,0,500
0.104,65.96484852564046,86,207,143.34717981812014,321.4321705988807,0,500
0.108,65.83154395947241,87,208,143.34717981812014,319.4321705988807,0,500
0.115,65.59488773277901,87,211,143.34717981812014,315.9321705988807,0,500
0.117,65.52647053748761,87,212,143.34717981812014,314.9321705988807,0,500
0.124,65.28415097187239,88,214,143.34717981812014,311.4321705988807,0,500
0.127,65.1789178985496,89,215,143.34717981812014,309.9321705988807,0,500
0.133,64.96591493538374,90,217,143.34717981812014,306.9321705988807,0,500
0.14,64.71305083177673,91,219,143.34717981812014,303.4321705988807,0,500
0.144,64.5664036127287,91,220,143.34717981812014,301.4321705988807,0,500
0.15,64.34343328702943,92,222,143.34717981812014,298.4321705988807,0,500
0.157,64.07865385019707,93,224,143.34717981812014,294.9321705988807,0,500
0.161,63.92505562206378,94,225,143.34717981812014,292.9321705988807,0,500
0.167,63.691459758112536,94,227,143.34717981812014,289.9321705988807,0,500
0.174,63.41397411899246,95,229,143.34717981812014,286.4321705988807,0,500
0.177,63.293383822760084,96,230,143.34717981812014,284.9321705988807,0,500
0.18,63.17177603027873,96,231,143.34717981812014,283.4321705988807,0,500
0.184,63.008029077075214,97,232,143.34717981812014,281.4321705988807,0,500
0.191,62.71698271578258,98,234,143.34717981812014,277.9321705988807,0,500
0.195,62.548055062602586,98,235,143.34717981812014,275.9321705988807,0,500
0.199,62.377187959909925,99,236,143.34717981812014,273.9321705988807,0,500
0.205,62.1171839637979,100,238,143.34717981812014,270.9321705988807,0,500
0.209,61.941333560231165,100,239,143.34717981812014,268.9321705988807,0,500
0.215,61.673706517851834,100,241,143.34717981812014,265.9321705988807,0,500
0.219,61.49267322066568,101,242,143.34717981812014,263.9321705988807,0,500
0.225,61.217116803804736,102,244,143.34717981812014,260.9321705988807,0,500
0.232,60.88941957927964,103,246,143.34717981812014,257.4321705988807,0,500
0.236,60.699090621008054,103,247,143.34717981812014,255.4321705988807,0,500
0.242,60.40931032725763,104,248,143.34717981812014,252.4321705988807,0,500
0.249,60.064582176560506,105,250,143.34717981812014,248.9321705988807,0,500
0.252,59.91460143237384,106,251,143.34717981812014,247.4321705988807,0,500
0.255,59.763253000923505,106,251,143.34717981812014,245.9321705988807,0,500
0.259,59.5592987640349,107,252,143.34717981812014,243.9321705988807,0,500
0.266,59.19633585673808,108,254,143.34717981812014,240.4321705988807,0,500
0.269,59.03838099924025,108,255,143.34717981812014,238.9321705988807,0,500
0.275,58.71805800678068,109,256,143.34717981812014,235.9321705988807,0,500
0.282,58.336747275238764,110,258,143.34717981812014,232.4321705988807,0,500
0.285,58.17076769261154,110,259,143.34717981812014,230.9321705988807,0,500
0.292,57.77736713170229,111,260,143.34717981812014,227.4321705988807,0,500
0.299,57.375204643117215,112,262,143.34717981812014,223.9321705988807,0,500
0.303,57.14136575342737,112,264,143.34717981812014,221.9321705988807,0,500
0.308,56.84485257888443,113,265,143.34717981812014,219.4321705988807,0,500
0.317,56.299033051997846,114,267,143.34717981812014,214.9321705988807,0,500
0.327,55.67371605394506,115,269,143.34717981812014,209.9321705988807,0,500
0.333,55.28866928395046,116,270,143.34717981812014,206.9321705988807,0,500
0.341,54.763389650239716,117,272,143.34717981812014,202.9321705988807,0,500
0.344,54.56282578036082,118,272,143.34717981812014,201.4321705988807,0,500
0.35,54.15569520084998,119,274,143.34717981812014,198.4321705988807,0,500
0.354,53.879748419690294,119,274,143.34717981812014,196.4321705988807,0,500
0.358,53.60011059927667,120,275,143.34717981812014,194.4321705988807,0,500
0.365,53.10167897287443,121,276,143.34717981812014,190.9321705988807,0,500
0.369,52.81157371524371,121,277,143.34717981812014,188.9321705988807,0,500
0.375,52.369037605391185,122,278,143.34717981812014,185.9321705988807,0,500
0.382,51.841294287778084,123,280,143.34717981812014,182.4321705988807,0,500
0.386,51.53406142337297,124,280,143.34717981812014,180.4321705988807,0,500
0.391,51.144100465722886,125,281,143.34717981812014,177.9321705988807,0,500
0.399,50.50616645300347,126,283,143.34717981812014,173.9321705988807,0,500
0.402,50.26240450529077,126,283,143.34717981812014,172.4321705988807,0,500
0.409,49.68377162935867,127,284,143.34717981812014,168.9321705988807,0,500
0.412,49.43148978534521,128,285,143.34717981812014,167.4321705988807,0,500
0.417,49.00517837655279,128,286,143.34717981812014,164.9321705988807,0,500
0.425,48.30757338554222,128,288,143.34717981812014,160.9321705988807,0,500
0.429,47.95145606683542,129,289,143.34717981812014,158.9321705988807,0,500
0.433,47.59036209133119,130,289,143.34717981812014,156.9321705988807,0,500
0.44,46.94624440055269,131,290,143.34717981812014,153.4321705988807,0,500
0.444,46.57107254548369,131,291,143.34717981812014,151.4321705988807,0,500
0.45,45.99842233379921,132,292,143.34717981812014,148.4321705988807,0,500
0.454,45.60994778977649,133,293,143.34717981812014,146.4321705988807,0,500
0.459,45.11667200032138,133,293,143.34717981812014,143.9321705988807,0,500
0.462,44.81655082057931,134,294,143.34717981812014,142.4321705988807,0,500
0.466,44.411472852821646,134,294,143.34717981812014,140.4321705988807,0,500
0.474,43.58416928990264,135,295,143.34717981812014,136.4321705988807,0,500
0.484,42.517090175392994,137,297,143.34717981812014,131.4321705988807,0,500
0.488,42.07976128606749,137,297,143.34717981812014,129.4321705988807,0,500
0.494,41.41228421207841,139,297,143.34717981812014,126.4321705988807,0,500
0.5,40.73080334234778,140,298,143.34717981812014,123.4321705988807,0,500
0.505,40.15202732701944,141,298,143.34717981812014,120.9321705988807,0,500
0.509,39.68178764321918,141,299,143.34717981812014,118.9321705988807,0,500
0.512,39.324851030913244,142,299,143.34717981812014,117.4321705988807,0,500
0.516,38.84320502926747,142,300,143.34717981812014,115.4321705988807,0,500
0.524,37.8600179881317,144,301,143.34717981812014,111.4321705988807,0,500
0.527,37.484401853117575,144,301,143.34717981812014,109.9321705988807,0,500
0.534,36.59308497336688,145,302,143.34717981812014,106.4321705988807,0,500
0.541,35.68069303267622,146,302,143.34717981812014,102.9321705988807,0,500
0.544,35.28314661148678,146,303,143.34717981812014,101.4321705988807,0,500
0.55,34.47620799699578,147,303,143.34717981812014,98.4321705988807,0,500
0.557,33.51465649176858,148,304,143.34717981812014,94.9321705988807,0,500
0.561,32.955395943183774,149,304,143.34717981812014,92.9321705988807,0,500
0.567,32.10305585130871,151,304,143.34717981812014,89.9321705988807,0,500
0.574,31.088165854059397,152,304,143.34717981812014,86.4321705988807,0,500
0.579,30.349686478391547,152,305,143.34717981812014,83.9321705988807,0,500
0.583,29.750755454143402,153,305,143.34717981812014,81.9321705988807,0,500
0.591,28.53116975337538,154,306,143.34717981812014,77.9321705988807,0,500
0.594,28.066369121451473,156,305,143.34717981812014,76.4321705988807,0,500
0.6,27.124610329686455,157,306,143.34717981812014,73.4321705988807,0,500
0.608,25.843863209706186,158,306,143.34717981812014,69.4321705988807,0,500
0.611,25.356254252050505,158,306,143.34717981812014,67.9321705988807,0,500
0.617,24.369166012748167,160,306,143.34717981812014,64.9321705988807,0,500
0.621,23.702398769012035,161,306,143.34717981812014,62.9321705988807,0,500
0.625,23.02874849210231,161,306,143.34717981812014,60.9321705988807,0,500
0.632,21.833550046798038,162,307,143.34717981812014,57.4321705988807,0,500
0.635,21.31507054067275,163,307,143.34717981812014,55.9321705988807,0,500
0.642,20.0910292422425,165,306,143.34717981812014,52.4321705988807,0,500
0.645,19.56045150599911,165,306,143.34717981812014,50.9321705988807,0,500
0.65,18.668374139640335,166,307,143.34717981812014,48.4321705988807,0,500
0.658,17.22144691874813,168,306,143.34717981812014,44.4321705988807,0,500
0.661,16.67284453277304,168,306,143.34717981812014,42.9321705988807,0,500
0.667,15.566222104580518,170,305,143.34717981812014,39.9321705988807,0,500
0.674,14.259996630850367,171,306,143.34717981812014,36.4321705988807,0,500
0.678,13.50663511357017,172,306,143.34717981812014,34.4321705988807,0,500
0.683,12.558224960248637,173,305,143.34717981812014,31.932170598880703,0,500
0.691,11.02630376445721,176,304,143.34717981812014,27.932170598880703,0,500
0.695,10.254171437807656,176,304,143.34717981812014,25.932170598880703,0,500
0.7,9.283716330249604,177,304,143.34717981812014,23.432170598880703,0,500
0.708,7.719967328565701,179,304,143.34717981812014,19.432170598880703,0,500
0.711,7.130436699044012,180,303,143.34717981812014,17.932170598880703,0,500
0.717,5.9469313415446265,181,303,143.34717981812014,14.932170598880703,0,500
0.725,4.361139937780152,183,302,143.34717981812014,10.932170598880703,0,500
0.728,3.764605994936531,184,302,143.34717981812014,9.432170598880703,0,500
0.733,2.7686274060996396,186,301,143.34717981812014,6.9321705988807025,0,500
0.741,1.1718233677455743,188,300,143.34717981812014,2.9321705988807025,0,500
0.744,0.5724186610807038,188,300,143.34717981812014,1.4321705988807025,0,500
0.75,-0.6266354601603439,189,300,143.34717981812014,-1.5678294011192975,0,500
0.754,-1.4257648508260417,190,300,143.34717981812014,-3.5678294011192975,0,500
