time,heading_ang,pos_x,pos_y,vel_x,vel_y,accel_x,accel_y
0,39,82,160,645.0311480092859,522.335924571365,0,370
0.003,38.940401459839194,70,175,645.0311480092859,521.225924571365,0,370
0.007,38.86078060488897,73,177,645.0311480092859,519.745924571365,0,370
0.013,38.74101415309528,77,180,645.0311480092859,517.5259245713651,0,370
0.016,38.68097983459727,79,182,645.0311480092859,516.415924571365,0,370
0.022,38.56060840138938,83,185,645.0311480092859,514.195924571365,0,370
0.024,38.52039474089835,84,186,645.0311480092859,513.455924571365,0,370
0.031,38.37929244246602,88,190,645.0311480092859,510.865924571365,0,370
0.033,38.338876071363885,90,191,645.0311480092859,510.12592457136503,0,370
0.039,38.217355950998304,94,194,645.0311480092859,507.905924571365,0,370
0.041,38.17675879134223,95,195,645.0311480092859,507.165924571365,0,370
0.048,38.03431188659749,99,198,645.0311480092859,504.575924571365,0,370
0.051,37.9730930262502,101,200,645.0311480092859,503.465924571365,0,370
0.057,37.85034834890358,105,203,645.0311480092859,501.24592457136504,0,370
0.064,37.706627910770735,110,206,645.0311480092859,498.655924571365,0,370
0.066,37.66546221402037,111,207,645.0311480092859,497.915924571365,0,370
0.07,37.582993649364326,114,209,645.0311480092859,496.43592457136504,0,370
0.074,37.50034196726756,116,211,645.0311480092859,494.955924571365,0,370
0.08,37.37602051876345,120,214,645.0311480092859,492.735924571365,0,370
0.084,37.29290988585478,123,216,645.0311480092859,491.25592457136503,0,370
0.087,37.23045615028657,125,218,645.0311480092859,490.145924571365,0,370
0.09,37.167898783935996,127,219,645.0311480092859,489.035924571365,0,370
0.098,37.0005716768447,132,223,645.0311480092859,486.075924571365,0,370
0.101,36.937633406407315,134,224,645.0311480092859,484.965924571365,0,370
0.107,36.81144436313554,138,227,645.0311480092859,482.74592457136504,0,370
0.114,36.663696243929174,142,231,645.0311480092859,480.155924571365,0,370
0.118,36.57901317910605,145,233,645.0311480092859,478.67592457136504,0,370
0.124,36.45163943362635,148,235,645.0311480092859,476.455924571365,0,370
0.131,36.30250622223947,153,239,645.0311480092859,473.865924571365,0,370
0.134,36.238416799453766,155,240,645.0311480092859,472.75592457136503,0,370
0.14,36.109922086476445,159,243,645.0311480092859,470.535924571365,0,370
0.148,35.93793952692905,164,247,645.0311480092859,467.575924571365,0,370
0.151,35.87325236767931,166,248,645.0311480092859,466.465924571365,0,370
0.157,35.74356055065687,170,251,645.0311480092859,464.245924571365,0,370
0.165,35.56997852014543,175,255,645.0311480092859,461.285924571365,0,370
0.169,35.48290432750929,178,256,645.0311480092859,459.80592457136504,0,370
0.174,35.37379568282372,181,259,645.0311480092859,457.955924571365,0,370
0.181,35.22054649306856,185,262,645.0311480092859,455.365924571365,0,370
