time,heading_ang,pos_x,pos_y,vel_x,vel_y,accel_x,accel_y
0.345,32.45198602014351,283,506,473.76154339498686,301.2615433949868,0,500
0.351,32.19289652127189,286,508,473.76154339498686,298.2615433949868,0,500
0.354,32.06279554067673,287,509,473.76154339498686,296.7615433949868,0,500
0.359,31.845135674027787,290,510,473.76154339498686,294.2615433949868,0,500
0.362,31.714044444930806,291,511,473.76154339498686,292.7615433949868,0,500
0.367,31.494732880775047,293,513,473.76154339498686,290.2615433949868,0,500
0.371,31.318539565932937,295,514,473.76154339498686,288.2615433949868,0,500
0.375,31.14168443093083,297,515,473.76154339498686,286.2615433949868,0,500
0.383,30.785987361261697,301,517,473.76154339498686,282.2615433949868,0,500
0.386,30.651917640447394,302,518,473.76154339498686,280.7615433949868,0,500
0.392,30.382659531961636,305,520,473.76154339498686,277.7615433949868,0,500
0.396,30.20232528646431,307,521,473.76154339498686,275.7615433949868,0,500
0.401,29.97597487988223,309,522,473.76154339498686,273.2615433949868,0,500
0.408,29.657343401813414,313,524,473.76154339498686,269.7615433949868,0,500
0.412,29.474356459965207,315,525,473.76154339498686,267.7615433949868,0,500
0.417,29.24469047729208,317,527,473.76154339498686,265.2615433949868,0,500
0.425,28.875071190022467,321,529,473.76154339498686,261.2615433949868,0,500
0.428,28.73578094683053,322,529,473.76154339498686,259.7615433949868,0,500
0.434,28.456083656736304,325,531,473.76154339498686,256.7615433949868,0,500
0.437,28.31567697151924,327,532,473.76154339498686,255.2615433949868,0,500
0.442,28.08083982067471,329,533,473.76154339498686,252.7615433949868,0,500
0.446,27.892227321805777,332,533,473.76154339498686,250.7615433949868,0,500
0.45,27.702955248330227,334,534,473.76154339498686,248.7615433949868,0,500
0.457,27.37014411922698,337,536,473.76154339498686,245.2615433949868,0,500
0.46,27.226894086861783,338,537,473.76154339498686,243.7615433949868,0,500
0.467,26.891207708381458,342,538,473.76154339498686,240.2615433949868,0,500
0.471,26.698485606396716,344,539,473.76154339498686,238.2615433949868,0,500
0.484,26.067626213789495,350,542,473.76154339498686,231.7615433949868,0,500
0.492,25.675987634930493,354,544,473.76154339498686,227.7615433949868,0,500
0.5,25.28175812569789,357,546,473.76154339498686,223.7615433949868,0,500
0.503,25.133256478242217,359,547,473.76154339498686,222.2615433949868,0,500
0.509,24.835167819234357,362,548,473.76154339498686,219.2615433949868,0,500
0.517,24.435473526213727,365,550,473.76154339498686,215.2615433949868,0,500
0.521,24.234669220108884,368,549,473.76154339498686,213.2615433949868,0,500
0.525,24.033229324330918,370,550,473.76154339498686,211.2615433949868,0,500
0.533,23.628450763523006,374,552,473.76154339498686,207.2615433949868,0,500
0.537,23.425116287784448,376,553,473.76154339498686,205.2615433949868,0,500
0.543,23.118939267074524,379,554,473.76154339498686,202.2615433949868,0,500
0.55,22.759959542875166,382,555,473.76154339498686,198.7615433949868,0,500
0.552,22.657044861387234,383,556,473.76154339498686,197.7615433949868,0,500
0.554,22.553975620527098,384,556,473.76154339498686,196.7615433949868,0,500
0.558,22.347374746172378,386,557,473.76154339498686,194.7615433949868,0,500
0.565,21.98434660287316,389,558,473.76154339498686,191.2615433949868,0,500
0.568,21.828190790251654,391,559,473.76154339498686,189.7615433949868,0,500
0.574,21.514855343530712,393,560,473.76154339498686,186.7615433949868,0,500
0.577,21.357678175342684,395,561,473.76154339498686,185.2615433949868,0,500
0.584,20.989619473277898,399,561,473.76154339498686,181.7615433949868,0,500
0.588,20.77848055216731,401,562,473.76154339498686,179.7615433949868,0,500
0.593,20.51372464635952,403,563,473.76154339498686,177.2615433949868,0,500
0.601,20.088207161297234,407,564,473.76154339498686,173.2615433949868,0,500
0.609,19.66036564455078,411,565,473.76154339498686,169.2615433949868,0,500
0.613,19.445582387045107,413,566,473.76154339498686,167.2615433949868,0,500
0.618,19.176302165924014,415,567,473.76154339498686,164.7615433949868,0,500
0.626,18.74362007743335,419,568,473.76154339498686,160.7615433949868,0,500
0.629,18.58078790040264,420,569,473.76154339498686,159.2615433949868,0,500
0.634,18.308709088215736,424,568,473.76154339498686,156.7615433949868,0,500
0.638,18.090428088266364,426,569,473.76154339498686,154.7615433949868,0,500
0.641,17.926359670145885,427,569,473.76154339498686,153.2615433949868,0,500
0.649,17.487360134881115,431,571,473.76154339498686,149.2615433949868,0,500
0.652,17.32218428272205,432,571,473.76154339498686,147.7615433949868,0,500
0.659,16.935620158565627,436,572,473.76154339498686,144.2615433949868,0,500
0.663,16.714008666735992,438,573,473.76154339498686,142.2615433949868,0,500
0.668,16.43626928606423,440,573,473.76154339498686,139.7615433949868,0,500
0.671,16.269242658657305,441,574,473.76154339498686,138.2615433949868,0,500
0.676,15.990233373350407,444,575,473.76154339498686,135.7615433949868,0,500
0.68,15.766463244825815,447,574,473.76154339498686,133.7615433949868,0,500
0.685,15.486055689786,449,575,473.76154339498686,131.2615433949868,0,500
0.688,15.317444489968267,450,575,473.76154339498686,129.7615433949868,0,500
0.692,15.092206452523172,452,576,473.76154339498686,127.7615433949868,0,500
0.7,14.640300151602403,456,577,473.76154339498686,123.7615433949868,0,500
0.708,14.186523968139127,460,578,473.76154339498686,119.7615433949868,0,500
0.713,13.90198453104766,462,578,473.76154339498686,117.2615433949868,0,500
0.717,13.67384755014075,464,579,473.76154339498686,115.2615433949868,0,500
0.724,13.273545819645449,469,578,473.76154339498686,111.7615433949868,0,500
0.728,13.044205482788485,470,579,473.76154339498686,109.7615433949868,0,500
0.734,12.699397887322178,473,580,473.76154339498686,106.7615433949868,0,500
0.738,12.469003864720122,475,580,473.76154339498686,104.7615433949868,0,500
0.742,12.238199389969452,477,580,473.76154339498686,102.7615433949868,0,500
0.75,11.77538480954857,481,581,473.76154339498686,98.7615433949868,0,500
0.755,11.485328173432293,483,582,473.76154339498686,96.2615433949868,0,500
0.759,11.252851719826538,486,581,473.76154339498686,94.2615433949868,0,500
0.767,10.786777735847252,490,582,473.76154339498686,90.2615433949868,0,500
0.771,10.553193870954033,492,582,473.76154339498686,88.2615433949868,0,500
0.775,10.319254650968176,494,583,473.76154339498686,86.2615433949868,0,500
0.783,9.850338237302722,497,583,473.76154339498686,82.2615433949868,0,500
0.787,9.61537525703018,499,584,473.76154339498686,80.2615433949868,0,500
0.792,9.321212636228466,502,584,473.76154339498686,77.7615433949868,0,500
0.796,9.08552429240875,505,583,473.76154339498686,75.7615433949868,0,500
0.8,8.849525462695837,507,584,473.76154339498686,73.7615433949868,0,500
0.808,8.376626043708484,510,584,473.76154339498686,69.7615433949868,0,500
0.812,8.139740452939023,512,584,473.76154339498686,67.7615433949868,0,500
0.817,7.843239917840407,515,585,473.76154339498686,65.2615433949868,0,500
0.825,7.367964816005838,518,585,473.76154339498686,61.2615433949868,0,500
0.83,7.070395051038304,522,584,473.76154339498686,58.7615433949868,0,500
0.834,6.832062121360337,524,585,473.76154339498686,56.7615433949868,0,500
0.842,6.354690809272569,527,585,473.76154339498686,52.7615433949868,0,500
0.846,6.115668331159824,529,585,473.76154339498686,50.7615433949868,0,500
0.851,5.81659042592382,532,586,473.76154339498686,48.2615433949868,0,500
0.859,5.337410098116251,535,586,473.76154339498686,44.2615433949868,0,500
0.863,5.097534602922607,538,585,473.76154339498686,42.2615433949868,0,500
0.867,4.857479805104177,540,585,473.76154339498686,40.2615433949868,0,500
0.874,4.436977254200883,544,586,473.76154339498686,36.7615433949868,0,500
0.878,4.196471947161498,545,586,473.76154339498686,34.7615433949868,0,500
0.884,3.835438651232863,548,586,473.76154339498686,31.761543394986802,0,500
0.888,3.594578435084671,550,586,473.76154339498686,29.761543394986802,0,500
0.892,3.353590938976751,553,585,473.76154339498686,27.761543394986802,0,500
0.9,2.8712678600144557,557,585,473.76154339498686,23.761543394986802,0,500
0.905,2.5696046259850647,559,585,473.76154339498686,21.261543394986802,0,500
0.908,2.3885371616025424,561,586,473.76154339498686,19.761543394986802,0,500
0.916,1.9054669369672865,564,586,473.76154339498686,15.761543394986802,0,500
0.919,1.7242420175405329,566,586,473.76154339498686,14.261543394986802,0,500
0.925,1.3616922473949273,570,585,473.76154339498686,11.261543394986802,0,500
0.933,0.8781278648782944,574,585,473.76154339498686,7.261543394986802,0,500
0.937,0.6362944420023666,575,585,473.76154339498686,5.261543394986802,0,500
0.942,0.3339717875373225,578,585,473.76154339498686,2.761543394986802,0,500
0.95,-0.14977613936058276,582,585,473.76154339498686,-1.238456605013198,0,500
0.954,-0.3916464058417972,583,585,473.76154339498686,-3.238456605013198,0,500
0.959,-0.6939636006500507,586,585,473.76154339498686,-5.738456605013198,0,500
0.963,-0.9357903448812124,588,585,473.76154339498686,-7.738456605013198,0,500
0.967,-1.1775837504544882,590,585,473.76154339498686,-9.738456605013198,0,500
0.975,-1.6610361413932395,593,585,473.76154339498686,-13.738456605013198,0,500
0.98,-1.9630781585457413,595,586,473.76154339498686,-16.238456605013198,0,500
0.983,-2.1442520655435544,596,586,473.76154339498686,-17.738456605013198,0,500
0.991,-2.6271630166952207,600,585,473.76154339498686,-21.738456605013198,0,500
0.996,-2.928797155134788,602,585,473.76154339498686,-24.238456605013198,0,500
1.001,-3.2302688974671696,605,585,473.76154339498686,-26.73845660501314,0,500
1.009,-3.712244621710454,608,586,473.76154339498686,-30.73845660501314,0,500
1.013,-3.9530396099394807,609,586,473.76154339498686,-32.73845660501314,0,500
1.018,-4.253835798626341,612,586,473.76154339498686,-35.2384566050132,0,500
1.034,-5.214726282897118,619,585,473.76154339498686,-43.2384566050132,0,500
1.038,-5.454511213831992,620,586,473.76154339498686,-45.2384566050132,0,500
1.043,-5.753972137737591,623,586,473.76154339498686,-47.7384566050132,0,500
1.047,-5.993314771029048,625,585,473.76154339498686,-49.7384566050132,0,500
1.05,-6.17268453990512,626,585,473.76154339498686,-51.2384566050132,0,500
1.057,-6.590736124508766,629,585,473.76154339498686,-54.7384566050132,0,500
1.06,-6.769688166847516,631,585,473.76154339498686,-56.2384566050132,0,500
1.066,-7.127191130695067,634,584,473.76154339498686,-59.2384566050132,0,500
1.068,-7.2462363214316525,633,585,473.76154339498686,-60.2384566050132,0,500
1.075,-7.662393025780503,637,585,473.76154339498686,-63.7384566050132,0,500
1.079,-7.899835061243323,639,585,473.76154339498686,-65.7384566050132,0,500
1.084,-8.19625313992374,641,584,473.76154339498686,-68.2384566050132,0,500
1.087,-8.373893208734017,642,584,473.76154339498686,-69.7384566050132,0,500
1.092,-8.669598428174766,645,584,473.76154339498686,-72.2384566050132,0,500
1.096,-8.905828739739249,647,583,473.76154339498686,-74.2384566050132,0,500
1.1,-9.141754202515202,649,583,473.76154339498686,-76.2384566050132,0,500
1.107,-9.553868012316258,651,584,473.76154339498686,-79.7384566050132,0,500
1.111,-9.788917197516284,653,583,473.76154339498686,-81.7384566050132,0,500
1.117,-10.140865753446477,656,583,473.76154339498686,-84.7384566050132,0,500
1.125,-10.608926012902543,659,582,473.76154339498686,-88.7384566050132,0,500
1.129,-10.842424114050516,661,582,473.76154339498686,-90.7384566050132,0,500
1.134,-11.13378415010959,664,581,473.76154339498686,-93.2384566050132,0,500
1.142,-11.5987441322752,667,581,473.76154339498686,-97.2384566050132,0,500
1.145,-11.772708993826868,668,581,473.76154339498686,-98.7384566050132,0,500
1.15,-12.062160414178408,670,581,473.76154339498686,-101.2384566050132,0,500
1.158,-12.523980347982118,674,580,473.76154339498686,-105.2384566050132,0,500
1.162,-12.754275557023064,676,579,473.76154339498686,-107.2384566050132,0,500
1.167,-13.041555616798192,678,579,473.76154339498686,-109.7384566050132,0,500
1.172,-13.328169934293285,681,578,473.76154339498686,-112.2384566050132,0,500
1.176,-13.55697399530601,682,579,473.76154339498686,-114.2384566050132,0,500
1.184,-14.013256767224561,685,578,473.76154339498686,-118.2384566050132,0,500
1.188,-14.240723622580944,687,577,473.76154339498686,-120.2384566050132,0,500
1.192,-14.467733020560928,689,577,473.76154339498686,-122.2384566050132,0,500
1.2,-14.920356618128224,693,576,473.76154339498686,-126.2384566050132,0,500
1.204,-15.145959608229589,695,576,473.76154339498686,-128.2384566050132,0,500
1.209,-15.427287886458103,697,575,473.76154339498686,-130.7384566050132,0,500
1.217,-15.875827354487868,700,575,473.76154339498686,-134.7384566050132,0,500
1.221,-16.099354016039484,702,574,473.76154339498686,-136.7384566050132,0,500
1.225,-16.32237843010398,704,574,473.76154339498686,-138.7384566050132,0,500
1.234,-16.822321026227186,708,572,473.76154339498686,-143.2384566050132,0,500
1.237,-16.988388162443357,710,572,473.76154339498686,-144.7384566050132,0,500
1.242,-17.264513334730424,712,571,473.76154339498686,-147.2384566050132,0,500
1.247,-17.539813840292368,714,571,473.76154339498686,-149.7384566050132,0,500
1.251,-17.75945445288565,716,570,473.76154339498686,-151.7384566050132,0,500
1.259,-18.19711719759826,720,569,473.76154339498686,-155.7384566050132,0,500
1.262,-18.36067873742286,721,568,473.76154339498686,-157.2384566050132,0,500
1.267,-18.632592993482234,723,568,473.76154339498686,-159.7384566050132,0,500
1.271,-18.849500238533523,725,568,473.76154339498686,-161.7384566050132,0,500
1.276,-19.11984741723731,727,567,473.76154339498686,-164.2384566050132,0,500
1.279,-19.28163307119368,728,566,473.76154339498686,-165.7384566050132,0,500
1.284,-19.550566137466305,731,566,473.76154339498686,-168.2384566050132,0,500
1.288,-19.76506959348805,733,565,473.76154339498686,-170.2384566050132,0,500
1.292,-19.978997470585227,735,564,473.76154339498686,-172.2384566050132,0,500
1.299,-20.351975406685767,738,563,473.76154339498686,-175.7384566050132,0,500
1.303,-20.56430199212214,740,562,473.76154339498686,-177.7384566050132,0,500
1.309,-20.881686927983694,743,561,473.76154339498686,-180.7384566050132,0,500
1.313,-21.092535454541533,745,561,473.76154339498686,-182.7384566050132,0,500
1.317,-21.302787103148077,745,561,473.76154339498686,-184.7384566050132,0,500
1.321,-21.512438766402752,747,560,473.76154339498686,-186.7384566050132,0,500
1.325,-21.72148741887841,749,559,473.76154339498686,-188.7384566050132,0,500
1.333,-22.137763997365326,753,558,473.76154339498686,-192.7384566050132,0,500
1.337,-22.344986278892378,755,557,473.76154339498686,-194.7384566050132,0,500
1.342,-22.603149961615316,757,556,473.76154339498686,-197.2384566050132,0,500
1.346,-22.808986389473716,759,555,473.76154339498686,-199.2384566050132,0,500
1.35,-23.01420272974292,761,554,473.76154339498686,-201.2384566050132,0,500
1.358,-23.422765451438096,765,553,473.76154339498686,-205.2384566050132,0,500
1.364,-23.727542156666445,768,552,473.76154339498686,-208.2384566050132,0,500
1.367,-23.879399003460136,769,551,473.76154339498686,-209.7384566050132,0,500
1.375,-24.282610115864344,773,549,473.76154339498686,-213.7384566050132,0,500
1.379,-24.483262577160872,774,549,473.76154339498686,-215.7384566050132,0,500
1.384,-24.733180837384282,776,548,473.76154339498686,-218.2384566050132,0,500
1.392,-25.130968030105393,780,547,473.76154339498686,-222.2384566050132,0,500
1.396,-25.328897100166756,782,546,473.76154339498686,-224.2384566050132,0,500
1.4,-25.52618102540532,784,545,473.76154339498686,-226.2384566050132,0,500
1.408,-25.918807488268698,788,543,473.76154339498686,-230.2384566050132,0,500
1.412,-26.114147225610324,789,542,473.76154339498686,-232.2384566050132,0,500
1.417,-26.35740663938185,792,541,473.76154339498686,-234.7384566050132,0,500
1.425,-26.7445009070819,796,539,473.76154339498686,-238.7384566050132,0,500
1.429,-26.93706684834882,798,538,473.76154339498686,-240.7384566050132,0,500
1.434,-27.17685237294056,800,537,473.76154339498686,-243.2384566050132,0,500
1.438,-27.36794213191,802,536,473.76154339498686,-245.2384566050132,0,500
1.443,-27.605879590932943,804,535,473.76154339498686,-247.7384566050132,0,500
1.45,-27.937263130126922,807,533,473.76154339498686,-251.2384566050132,0,500
1.454,-28.12571825451583,808,533,473.76154339498686,-253.2384566050132,0,500
1.459,-28.360358492207396,811,532,473.76154339498686,-255.7384566050132,0,500
1.463,-28.547327088136342,813,531,473.76154339498686,-257.7384566050132,0,500
1.467,-28.733634193991037,815,529,473.76154339498686,-259.7384566050132,0,500
1.475,-29.104262335684055,818,527,473.76154339498686,-263.7384566050132,0,500
1.478,-29.242564750876625,820,527,473.76154339498686,-265.2384566050132,0,500
1.484,-29.518051108222863,823,525,473.76154339498686,-268.2384566050132,0,500
1.492,-29.88304562345911,826,523,473.76154339498686,-272.2384566050132,0,500
1.496,-30.064548111303097,828,522,473.76154339498686,-274.2384566050132,0,500
1.501,-30.29049358886506,831,520,473.76154339498686,-276.7384566050132,0,500
1.504,-30.425563507857404,832,520,473.76154339498686,-278.2384566050132,0,500
1.509,-30.64985123407442,834,518,473.76154339498686,-280.7384566050132,0,500
1.513,-30.828535668100614,836,517,473.76154339498686,-282.7384566050132,0,500
1.517,-31.0065574419324,838,516,473.76154339498686,-284.7384566050132,0,500
1.525,-31.360614103246746,842,514,473.76154339498686,-288.7384566050132,0,500
1.528,-31.49270278603359,843,513,473.76154339498686,-290.2384566050132,0,500
1.534,-31.75576416793129,846,511,473.76154339498686,-293.2384566050132,0,500
1.538,-31.930312383996537,848,510,473.76154339498686,-295.2384566050132,0,500
1.542,-32.10420035660664,850,509,473.76154339498686,-297.2384566050132,0,500
1.546,-32.2774286397152,852,507,473.76154339498686,-299.2384566050132,0,500
1.55,-32.449997831321966,854,506,473.76154339498686,-301.2384566050132,0,500
1.555,-32.66478345443153,856,505,473.76154339498686,-303.7384566050132,0,500
1.559,-32.835872099605,857,504,473.76154339498686,-305.7384566050132,0,500
1.567,-33.17607960796953,861,502,473.76154339498686,-309.7384566050132,0,500
1.571,-33.34520006487389,863,501,473.76154339498686,-311.7384566050132,0,500
1.576,-33.55568048593267,865,499,473.76154339498686,-314.2384566050132,0,500
1.583,-33.848638635729,868,497,473.76154339498686,-317.7384566050132,0,500
1.587,-34.01514700152728,870,496,473.76154339498686,-319.7384566050132,0,500
1.592,-34.22236767593873,873,494,473.76154339498686,-322.2384566050132,0,500
1.6,-34.551811449608095,877,492,473.76154339498686,-326.2384566050132,0,500
1.603,-34.67468507677779,878,491,473.76154339498686,-327.7384566050132,0,500
1.609,-34.91934232513162,881,489,473.76154339498686,-330.7384566050132,0,500
1.617,-35.243297168943315,885,486,473.76154339498686,-334.7384566050132,0,500
1.621,-35.40431102501091,886,485,473.76154339498686,-336.7384566050132,0,500
1.625,-35.564684211436074,888,483,473.76154339498686,-338.7384566050132,0,500
1.63,-35.764251763861864,891,482,473.76154339498686,-341.2384566050132,0,500
1.634,-35.92318830799104,893,480,473.76154339498686,-343.2384566050132,0,500
1.642,-36.239153969329095,896,477,473.76154339498686,-347.2384566050132,0,500
1.65,-36.55258593654665,900,475,473.76154339498686,-351.2384566050132,0,500
1.654,-36.70835546252725,902,473,473.76154339498686,-353.2384566050132,0,500
1.659,-36.90218307639316,904,471,473.76154339498686,-355.7384566050132,0,500
1.663,-37.056539613832484,906,470,473.76154339498686,-357.7384566050132,0,500
1.667,-37.210270692276936,908,469,473.76154339498686,-359.7384566050132,0,500
1.675,-37.51586287036271,912,466,473.76154339498686,-363.7384566050132,0,500
1.679,-37.66772722533398,914,464,473.76154339498686,-365.7384566050132,0,500
1.684,-37.856687467893465,916,462,473.76154339498686,-368.2384566050132,0,500
1.692,-38.157020500689356,920,459,473.76154339498686,-372.2384566050132,0,500
1.699,-38.41779868699638,923,457,473.76154339498686,-375.7384566050132,0,500
1.704,-38.60292387608777,926,455,473.76154339498686,-378.2384566050132,0,500
1.709,-38.787098880678286,928,453,473.76154339498686,-380.7384566050132,0,500
1.717,-39.07981130538781,932,450,473.76154339498686,-384.7384566050132,0,500
1.722,-39.261532405917166,934,448,473.76154339498686,-387.2384566050132,0,500
1.727,-39.44231618316422,937,446,473.76154339498686,-389.7384566050132,0,500
1.734,-39.69384574663508,940,443,473.76154339498686,-393.2384566050132,0,500
1.742,-39.97908036853852,944,440,473.76154339498686,-397.2384566050132,0,500
1.746,-40.12081114496618,946,439,473.76154339498686,-399.2384566050132,0,500
1.751,-40.29714735372124,948,437,473.76154339498686,-401.7384566050132,0,500
1.759,-40.577382414169506,952,433,473.76154339498686,-405.7384566050132,0,500
1.763,-40.71662589115175,954,432,473.76154339498686,-407.7384566050132,0,500
1.767,-40.85528931848097,956,430,473.76154339498686,-409.7384566050132,0,500
1.771,-40.993374698915545,958,428,473.76154339498686,-411.7384566050132,0,500
1.776,-41.165171613562535,960,426,473.76154339498686,-414.2384566050132,0,500
1.78,-41.30196376321999,962,425,473.76154339498686,-416.2384566050132,0,500
1.784,-41.43818444324444,964,423,473.76154339498686,-418.2384566050132,0,500
1.792,-41.708919576001506,966,421,473.76154339498686,-422.2384566050132,0,500
1.795,-41.80986138459156,968,419,473.76154339498686,-423.7384566050132,0,500
1.8,-41.97739345762591,970,417,473.76154339498686,-426.2384566050132,0,500
1.809,-42.27674430802358,975,413,473.76154339498686,-430.7384566050132,0,500
1.812,-42.37590071071395,976,412,473.76154339498686,-432.2384566050132,0,500
1.817,-42.54046818547181,978,410,473.76154339498686,-434.7384566050132,0,500
1.822,-42.704172723107206,981,408,473.76154339498686,-437.2384566050132,0,500
1.826,-42.834517805236885,983,406,473.76154339498686,-439.2384566050132,0,500
1.832,-43.0290094706981,985,403,473.76154339498686,-442.2384566050132,0,500
1.835,-43.12579555997678,987,402,473.76154339498686,-443.7384566050132,0,500
1.842,-43.35044403902083,990,399,473.76154339498686,-447.2384566050132,0,500
1.844,-43.41432561482043,991,398,473.76154339498686,-448.2384566050132,0,500
1.851,-43.636853767727416,994,395,473.76154339498686,-451.7384566050132,0,500
1.854,-43.73172147434008,996,394,473.76154339498686,-453.2384566050132,0,500
1.858,-43.857745866763594,998,392,473.76154339498686,-455.2384566050132,0,500
0.004,-89.99971352110245,1012,378,0.0,-2.0,0,500
0.01,-89.999885408441,1012,378,0.0,-5.0,0,500
0.014,-89.99991814888642,1012,378,0.0,-7.0,0,500
0.019,-89.99993968865317,1012,378,0.0,-9.5,0,500
0.023,-89.99995017758303,1012,378,0.0,-11.5,0,500
0.027,-89.99995755868184,1012,378,0.0,-13.5,0,500
0.034,-89.99996629660029,1012,377,0.0,-17.0,0,500
0.043,-89.99997335080025,1012,377,0.0,-21.5,0,500
0.046,-89.99997508879153,1012,377,0.0,-23.0,0,500
0.051,-89.99997753106686,1012,377,0.0,-25.5,0,500
0.055,-89.99997916517111,1012,377,0.0,-27.5,0,500
0.059,-89.99998057770188,1012,377,0.0,-29.5,0,500
0.063,-89.99998181086363,1012,377,0.0,-31.5,0,500
0.068,-89.99998314830015,1012,377,0.0,-34.0,0,500
0.076,-89.99998492216329,1012,376,0.0,-38.0,0,500
0.079,-89.99998549473935,1012,376,0.0,-39.5,0,500
0.084,-89.99998635814774,1012,376,0.0,-42.0,0,500
0.093,-89.99998767832699,1012,376,0.0,-46.5,0,500
